CMDLINE uvicorn app.main:app
MEM 300.515625 1783105250.8164
MEM 302.515625 1783105250.9215
MEM 287.859375 1783105251.0266
MEM 287.875000 1783105251.1316
MEM 288.890625 1783105251.2366
MEM 289.421875 1783105251.3417
MEM 289.421875 1783105251.4471
MEM 289.421875 1783105251.5523
MEM 289.421875 1783105251.6577
MEM 289.421875 1783105251.7622
MEM 290.015625 1783105251.8653
MEM 290.453125 1783105251.9666
MEM 290.453125 1783105252.0720
MEM 290.453125 1783105252.1727
MEM 290.453125 1783105252.2772
MEM 290.453125 1783105252.3826
MEM 290.453125 1783105252.4880
MEM 290.453125 1783105252.5893
MEM 290.453125 1783105252.6947
MEM 290.453125 1783105252.7974
MEM 290.453125 1783105252.9024
MEM 290.453125 1783105253.0078
MEM 290.453125 1783105253.1135
MEM 290.453125 1783105253.2189
MEM 290.453125 1783105253.3207
MEM 290.453125 1783105253.4263
MEM 290.453125 1783105253.5276
MEM 290.453125 1783105253.6309
MEM 290.453125 1783105253.7364
MEM 290.453125 1783105253.8419
MEM 290.453125 1783105253.9475
MEM 290.453125 1783105254.0530
MEM 290.453125 1783105254.1585
MEM 290.453125 1783105254.2638
MEM 290.453125 1783105254.3691
MEM 290.453125 1783105254.4701
MEM 290.453125 1783105254.5725
MEM 290.453125 1783105254.6773
MEM 290.453125 1783105254.7810
MEM 290.453125 1783105254.8865
MEM 290.437500 1783105254.9918
MEM 290.437500 1783105255.0971
MEM 290.437500 1783105255.2023
MEM 290.437500 1783105255.3035
MEM 290.437500 1783105255.4087
MEM 290.437500 1783105255.5132
MEM 290.437500 1783105255.6185
MEM 290.437500 1783105255.7240
MEM 290.437500 1783105255.8282
MEM 290.437500 1783105255.9334
MEM 290.437500 1783105256.0373
MEM 290.437500 1783105256.1406
MEM 290.437500 1783105256.2445
MEM 290.437500 1783105256.3456
MEM 290.437500 1783105256.4508
MEM 290.437500 1783105256.5562
MEM 290.437500 1783105256.6609
MEM 290.437500 1783105256.7614
MEM 290.437500 1783105256.8641
MEM 290.437500 1783105256.9694
MEM 290.437500 1783105257.0748
MEM 290.437500 1783105257.1803
MEM 290.437500 1783105257.2856
MEM 290.437500 1783105257.3910
MEM 290.437500 1783105257.4933
MEM 290.437500 1783105257.5976
MEM 290.437500 1783105257.7031
